generation	AC	ID	AuROC	roc_auc	AuPR	pr_auc	parent_AC	parent_ID	selected
10	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0.8497151174579263	0.8493137908061292	0.8304460715534926	0.8290026363021691	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0
10	cluster_4_G10_M5_C9	cluster_4_G10_M5_C9	0.8497070069229209	0.8492995973698694	0.8298217261299068	0.828366155498362	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0
10	cluster_4_G10_M5_C8	cluster_4_G10_M5_C8	0.8495993975031139	0.849175766880051	0.8323853438535944	0.8305585438240667	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0
10	cluster_4_G10_M3_C1	cluster_4_G10_M3_C1	0.8492648379341312	0.848857862874026	0.836541247165813	0.8348824880828368	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0
10	cluster_4_G10_M1_C7	cluster_4_G10_M1_C7	0.8479603452770613	0.8475636532166961	0.8324506915856837	0.8306082496954995	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0
10	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0.8479603452770613	0.8475636532166961	0.8324506915856837	0.8306082496954995	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0
10	cluster_4_G10_M2_C3	cluster_4_G10_M2_C3	0.8476531587637228	0.8472521217738898	0.8332252116740098	0.8314739414699086	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0
10	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0.8476531587637228	0.8472521217738898	0.8332252116740098	0.8314739414699086	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0
10	cluster_4_G10_M1_C4	cluster_4_G10_M1_C4	0.8455907655765722	0.8451988529386205	0.8313784040742018	0.8295756784440265	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0
10	cluster_4_G10_M3_C7	cluster_4_G10_M3_C7	0.8453365872027345	0.8449170118471744	0.8309277449949584	0.8295123542795049	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0
10	cluster_4_G10_M2_C6	cluster_4_G10_M2_C6	0.8447351041334759	0.8443434811574893	0.8252919922114044	0.8240533561264776	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0
10	cluster_4_G10_M3_C10	cluster_4_G10_M3_C10	0.8442287750195521	0.8438116617906902	0.8310750904528799	0.8294025273854443	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0
10	cluster_4_G10_M1_C2	cluster_4_G10_M1_C2	0.8433735480694026	0.8429667178402804	0.829889431680338	0.828143552755326	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0
10	cluster_4_G10_M3_C2	cluster_4_G10_M3_C2	0.8424490919097415	0.8420415375257075	0.8316525483118624	0.8300869162803833	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0
10	cluster_4_G10_M3_C8	cluster_4_G10_M3_C8	0.8412249804478175	0.8408210468383397	0.8308769993471977	0.829208747450909	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0
10	cluster_4_G10_M5_C7	cluster_4_G10_M5_C7	0.8384136662514844	0.8385403933609478	0.8153753541476455	0.8138436130083191	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0
10	cluster_4_G10_M2_C2	cluster_4_G10_M2_C2	0.8381810676940007	0.8377801755351504	0.8266797252682209	0.8248268138295798	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0
10	cluster_4_G10_M1_C3	cluster_4_G10_M1_C3	0.8375249833444368	0.8371384294528286	0.8205510281931918	0.8186306861393845	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0
10	cluster_4_G10_M2_C4	cluster_4_G10_M2_C4	0.837268053181937	0.8368632505865656	0.8237406951660953	0.8222562321980972	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0
10	cluster_4_G10_M1_C1	cluster_4_G10_M1_C1	0.8367331923645104	0.8363282449381573	0.8227117268618688	0.8211380084769502	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0
10	cluster_4_G10_M1_C9	cluster_4_G10_M1_C9	0.8351362859542911	0.8347170002606958	0.8226462689932209	0.8206824048136544	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0
10	cluster_4_G10_M2_C10	cluster_4_G10_M2_C10	0.8345534860817424	0.8341786634996958	0.8176863727345086	0.8158762176295521	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0
10	cluster_4_G10_M2_C9	cluster_4_G10_M2_C9	0.8338248414100746	0.8334345219129276	0.81996609724391	0.8183244553881519	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0
10	cluster_4_G10_M5_C1	cluster_4_G10_M5_C1	0.8299203429597661	0.8294923674072358	0.813197835393042	0.811587385594156	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0
10	cluster_4_G10_M2_C1	cluster_4_G10_M2_C1	0.828599049908757	0.8281794745531965	0.8183516857560081	0.8164700079389368	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0
10	cluster_4_G10_M1_C10	cluster_4_G10_M1_C10	0.8226738695941833	0.8222540045766591	0.8122917263393487	0.8102035367872592	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0
10	cluster_4_G10_M1_C6	cluster_4_G10_M1_C6	0.8146287981925093	0.8142076296961446	0.7960204868428604	0.7952875235569117	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0
10	cluster_4_G10_M1_C8	cluster_4_G10_M1_C8	0.8112413463488113	0.810806418909133	0.7985952067162441	0.7971383823247622	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0
11	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0.8720877386090428	0.8717213162239666	0.8551080635924531	0.8534928767385745	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	1
11	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	0.871899458332126	0.8715382498624106	0.8546356589328467	0.8535211591914875	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	1
11	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0.8709246009906443	0.8705649856617328	0.8520866036676	0.8510140592572835	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	1
11	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0.8702272398111404	0.8698602381021348	0.8536679515935822	0.8520968761392822	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	1
11	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0.8702272398111404	0.8698602381021348	0.8536679515935822	0.8520968761392822	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	1
11	cluster_4_G11_M1_C3	cluster_4_G11_M1_C3	0.8700932711525649	0.8697353937954407	0.852541068202012	0.8509490833266098	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
11	cluster_4_G11_M3_C7	cluster_4_G11_M3_C7	0.8681560119340721	0.8677855342814933	0.8514035045540798	0.8499984544630933	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0
11	cluster_4_G11_M3_C9	cluster_4_G11_M3_C9	0.8681105350056482	0.8677396228601222	0.8523173778730113	0.8510627920304304	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0
11	cluster_4_G11_M1_C10	cluster_4_G11_M1_C10	0.8674851548243201	0.8671316223966631	0.8508324612311793	0.8494454883738641	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
11	cluster_4_G11_M3_C3	cluster_4_G11_M3_C3	0.8673934768125591	0.8670300958781102	0.8521379353880791	0.8505262074033987	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0
11	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0.8673934768125591	0.8670300958781102	0.8521379353880791	0.8505262074033987	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0
11	cluster_4_G11_M5_C3	cluster_4_G11_M5_C3	0.8670400892158853	0.8666838049995655	0.8506923831266991	0.8491742944526917	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0
11	cluster_4_G11_M3_C5	cluster_4_G11_M3_C5	0.8667682414622134	0.8664039915418706	0.852273237952445	0.8507246952476148	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0
11	cluster_4_G11_M2_C9	cluster_4_G11_M2_C9	0.8664787243287084	0.866102308605857	0.8494627188950189	0.847938393514793	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0
11	cluster_4_G11_M5_C10	cluster_4_G11_M5_C10	0.8656240767024883	0.8652618544158966	0.8498495598866431	0.8485545560337449	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0
11	cluster_4_G11_M2_C5	cluster_4_G11_M2_C5	0.8655851171682643	0.8652118877270226	0.8482429720788949	0.8468594707361514	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0
11	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0.8653413666251487	0.8649795788315036	0.8485238009181545	0.8469422510946312	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0
11	cluster_4_G11_M5_C2	cluster_4_G11_M5_C2	0.8647931813573561	0.8644266141412971	0.8497321600729354	0.8482047000135039	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0
11	cluster_4_G11_M5_C9	cluster_4_G11_M5_C9	0.8643699852272395	0.864013556179938	0.8494143528350764	0.8478975130996544	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0
11	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0.8643699852272395	0.864013556179938	0.8494143528350764	0.8478975130996544	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0
11	cluster_4_G11_M4_C6	cluster_4_G11_M4_C6	0.8641330417402888	0.863777626509863	0.8450275931779184	0.8438687292407947	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0
11	cluster_4_G11_M4_C3	cluster_4_G11_M4_C3	0.8640706195869416	0.8637105697650841	0.8480626998218511	0.8465593763358281	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0
11	cluster_4_G11_M1_C7	cluster_4_G11_M1_C7	0.8639944384902813	0.8636242504996668	0.8503321383155786	0.8487977002398975	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
11	cluster_4_G11_M3_C10	cluster_4_G11_M3_C10	0.863783999073081	0.8634081626741592	0.8486022608871419	0.8467958557952108	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0
11	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0.863593401500449	0.8632361034672538	0.8467119699237825	0.8453481038819697	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0
11	cluster_4_G11_M4_C4	cluster_4_G11_M4_C4	0.8635541523042609	0.8631938128204386	0.8460927933888592	0.844708625321631	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0
11	cluster_4_G11_M2_C1	cluster_4_G11_M2_C1	0.8630294296555917	0.8626518552848825	0.8465787484495904	0.8448628556329771	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0
11	cluster_4_G11_M1_C8	cluster_4_G11_M1_C8	0.8626323031022796	0.8622713842945282	0.8454462199530381	0.8439513117043558	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
11	cluster_4_G11_M4_C7	cluster_4_G11_M4_C7	0.8617663586594443	0.8614139848796454	0.8455888179713257	0.8442675962481913	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0
11	cluster_4_G11_M2_C4	cluster_4_G11_M2_C4	0.8615993685369168	0.8612317875039829	0.8424835356113258	0.8414961748272867	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0
11	cluster_4_G11_M4_C9	cluster_4_G11_M4_C9	0.8610230860585695	0.8606462358427714	0.8438483158088097	0.842422555487387	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0
11	cluster_4_G11_M2_C2	cluster_4_G11_M2_C2	0.8604757697766705	0.8601189062364222	0.8425687978328366	0.8410687363611302	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0
11	cluster_4_G11_M3_C8	cluster_4_G11_M3_C8	0.8598062161457576	0.859439648929699	0.8463604014795928	0.8447952779699364	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0
11	cluster_4_G11_M5_C8	cluster_4_G11_M5_C8	0.8591342003881465	0.8587679228340527	0.843316176378681	0.8417393968128771	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0
11	cluster_4_G11_M5_C4	cluster_4_G11_M5_C4	0.8583295194508007	0.8579493381224111	0.8417605831029507	0.8399712065634148	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0
11	cluster_4_G11_M1_C2	cluster_4_G11_M1_C2	0.8582094545665208	0.857848246096805	0.8470701345565849	0.8455083994148083	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
11	cluster_4_G11_M4_C2	cluster_4_G11_M4_C2	0.8569227761202677	0.8565404223271442	0.8393600719552878	0.8380084879677611	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0
11	cluster_4_G11_M3_C4	cluster_4_G11_M3_C4	0.8566801842250089	0.8563002925585841	0.8467004713203902	0.8452279353804353	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0
11	cluster_4_G11_M2_C8	cluster_4_G11_M2_C8	0.8566772876053641	0.8562779885873186	0.8403743257777099	0.8388838879736519	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0
11	cluster_4_G11_M3_C6	cluster_4_G11_M3_C6	0.8566348521275672	0.856248587897923	0.8423194006708752	0.8408772521468172	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0
11	cluster_4_G11_M5_C1	cluster_4_G11_M5_C1	0.856426730006083	0.8560514729310894	0.8406427027402557	0.8389504389220694	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0
11	cluster_4_G11_M2_C10	cluster_4_G11_M2_C10	0.8546984618949678	0.8543051009471946	0.8342614856372974	0.8333254344934413	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0
11	cluster_4_G11_M3_C2	cluster_4_G11_M3_C2	0.8542704863424384	0.8538969672392318	0.8404522347968038	0.8389865627769575	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0
11	cluster_4_G11_M3_C1	cluster_4_G11_M3_C1	0.8523898560380033	0.8519818671610231	0.8392945955540271	0.8377733407869298	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0
11	cluster_4_G11_M2_C3	cluster_4_G11_M2_C3	0.8516840946615296	0.8512846508125018	0.8346292955106349	0.8330458797624346	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0
11	cluster_4_G11_M4_C5	cluster_4_G11_M4_C5	0.8504727283260436	0.8500984850679256	0.8346112231155433	0.8332532070566966	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0
11	cluster_4_G11_M4_C10	cluster_4_G11_M4_C10	0.8502829997393041	0.8498851490310808	0.8369256972040106	0.8354935728222531	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0
11	cluster_4_G11_M4_C1	cluster_4_G11_M4_C1	0.8501593140804681	0.8497856501462793	0.8345006256318054	0.8329665388591672	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0
11	cluster_4_G11_M5_C6	cluster_4_G11_M5_C6	0.8489411406888159	0.8485386553891607	0.8344123110340446	0.8332302501062898	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0
11	cluster_4_G11_M5_C7	cluster_4_G11_M5_C7	0.8449849375778467	0.8446007009819541	0.8289132565984263	0.8277986073692691	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0
11	cluster_4_G11_M4_C8	cluster_4_G11_M4_C8	0.8436291747530631	0.8432618833820931	0.8313532907051459	0.8301138179979898	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0
11	cluster_4_G11_M5_C5	cluster_4_G11_M5_C5	0.8428895229267444	0.8424747269935986	0.831704115948294	0.8301039957240663	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0
11	cluster_4_G11_M2_C7	cluster_4_G11_M2_C7	0.8324992034295979	0.832098311270747	0.817781222904463	0.8164708794296871	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0
11	cluster_4_G11_M1_C4	cluster_4_G11_M1_C4	0.8265328911160671	0.8261266402108738	0.8032191477529098	0.8026563365721983	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
11	cluster_4_G11_M2_C6	cluster_4_G11_M2_C6	0.8253880022014302	0.8249820409582018	0.8014950490875254	0.8011099648452901	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0
12	cluster_4_G12_M3_C8	cluster_4_G12_M3_C8	0.8786372852880685	0.8782880977898793	0.8554221346116817	0.8549697884447733	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	1
12	cluster_4_G12_M3_C2	cluster_4_G12_M3_C2	0.878605422471975	0.8782692697621874	0.8579419730628233	0.85681167449425	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	1
12	cluster_4_G12_M4_C2	cluster_4_G12_M4_C2	0.8779322480665063	0.8775762535121514	0.8575197433979107	0.8562265679381229	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	1
12	cluster_4_G12_M5_C8	cluster_4_G12_M5_C8	0.8773062885612491	0.8769682530486921	0.8592225012784069	0.8578252773731652	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	1
12	cluster_4_G12_M1_C6	cluster_4_G12_M1_C6	0.8771185876082604	0.8767469513078238	0.8572207213681688	0.8557638463591859	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	1
12	cluster_4_G12_M3_C7	cluster_4_G12_M3_C7	0.8736203400631465	0.8732802769168381	0.8562821875486495	0.8550917046386709	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	0
12	cluster_4_G12_M4_C10	cluster_4_G12_M4_C10	0.8735191032065573	0.8731670190887234	0.8558978562687891	0.8548756472092965	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0
12	cluster_4_G12_M3_C5	cluster_4_G12_M3_C5	0.8733606581119829	0.8730137879095095	0.8566459998146084	0.8554660417992124	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	0
12	cluster_4_G12_M5_C5	cluster_4_G12_M5_C5	0.873233641340556	0.8728869159690641	0.8542324141340463	0.8533933991180609	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0
12	cluster_4_G12_M1_C5	cluster_4_G12_M1_C5	0.8723876835732693	0.8720353097934711	0.8560404146150513	0.854423624950429	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M4_C7	cluster_4_G12_M4_C7	0.8723588622078032	0.8720030124844306	0.8548364239575735	0.8533854627210028	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0
12	cluster_4_G12_M4_C5	cluster_4_G12_M4_C5	0.8720877386090428	0.8717213162239666	0.8551080635924531	0.8534928767385745	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0
12	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0.8720877386090428	0.8717213162239666	0.8551080635924531	0.8534928767385745	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M4_C4	cluster_4_G12_M4_C4	0.8720877386090428	0.8717213162239666	0.8551080635924531	0.8534928767385745	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0
12	cluster_4_G12_M4_C8	cluster_4_G12_M4_C8	0.8720877386090428	0.8717213162239666	0.8551080635924531	0.8534928767385745	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0
12	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	0.871899458332126	0.8715382498624106	0.8546356589328467	0.8535211591914875	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M1_C10	cluster_4_G12_M1_C10	0.8715036352576538	0.8711557512383049	0.8535397364262366	0.8522555312107087	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M2_C7	cluster_4_G12_M2_C7	0.8714404889493961	0.871082756423254	0.8532858225750967	0.8518655621775145	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0
12	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0.8709246009906443	0.8705649856617328	0.8520866036676	0.8510140592572835	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M1_C8	cluster_4_G12_M1_C8	0.8702272398111404	0.8698602381021348	0.8536679515935822	0.8520968761392822	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0.8702272398111404	0.8698602381021348	0.8536679515935822	0.8520968761392822	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0
12	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0.8702272398111404	0.8698602381021348	0.8536679515935822	0.8520968761392822	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M1_C2	cluster_4_G12_M1_C2	0.8702272398111404	0.8698602381021348	0.8536679515935822	0.8520968761392822	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M3_C9	cluster_4_G12_M3_C9	0.8702184051212238	0.8698687831300873	0.8546724778747227	0.853285022343814	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	0
12	cluster_4_G12_M1_C4	cluster_4_G12_M1_C4	0.869767980766445	0.8694063378037831	0.8522445740458381	0.8507182116138007	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M5_C6	cluster_4_G12_M5_C6	0.8692552790893026	0.8689108710135272	0.8510121689366765	0.8497275200941218	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0
12	cluster_4_G12_M2_C5	cluster_4_G12_M2_C5	0.8690932132201719	0.8687286736378645	0.8530517609125108	0.8512529461325214	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0
12	cluster_4_G12_M1_C3	cluster_4_G12_M1_C3	0.8690354256582566	0.8686801552588129	0.8526710261897937	0.8511401610174076	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M2_C6	cluster_4_G12_M2_C6	0.8690232598557481	0.8686662514845176	0.8524649307661425	0.8508702421557329	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0
12	cluster_4_G12_M5_C10	cluster_4_G12_M5_C10	0.8689934246734062	0.8686398922457492	0.8503081663405421	0.8495018391996109	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0
12	cluster_4_G12_M2_C2	cluster_4_G12_M2_C2	0.8683241607044576	0.8679442690380326	0.851832078772812	0.8503246958575024	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0
12	cluster_4_G12_M2_C4	cluster_4_G12_M2_C4	0.8682177099325081	0.8678483909277872	0.8522018040167643	0.850563659657799	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0
12	cluster_4_G12_M2_C10	cluster_4_G12_M2_C10	0.8678757639834314	0.8675196245980941	0.8502290431434836	0.8485823414450995	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0
12	cluster_4_G12_M1_C1	cluster_4_G12_M1_C1	0.8675029690351356	0.8671450916780117	0.8513144243930849	0.8497098398623125	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M5_C2	cluster_4_G12_M5_C2	0.8672141760565419	0.8668700576427308	0.8502458580324626	0.8492891637577054	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0
12	cluster_4_G12_M5_C1	cluster_4_G12_M5_C1	0.8666982880977901	0.8663370796280739	0.8493040934606647	0.8479006039965743	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0
12	cluster_4_G12_M1_C7	cluster_4_G12_M1_C7	0.8660843495640589	0.8657143064044259	0.8474172215951629	0.8463434477088907	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M2_C1	cluster_4_G12_M2_C1	0.8658313298380788	0.8654662109318425	0.8490267961151498	0.8475469752965306	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0
12	cluster_4_G12_M1_C9	cluster_4_G12_M1_C9	0.8645830316021199	0.8642111056397184	0.8476880521044153	0.846230801126232	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0
12	cluster_4_G12_M4_C6	cluster_4_G12_M4_C6	0.8644619529009647	0.8640991512904441	0.8485772286838831	0.8470276798794698	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0
12	cluster_4_G12_M5_C4	cluster_4_G12_M5_C4	0.8632038061582131	0.8628205833791964	0.8411818427868992	0.8405078063071795	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0
12	cluster_4_G12_M3_C10	cluster_4_G12_M3_C10	0.8620432754974944	0.8616759841265244	0.8466942786999263	0.8454059895867371	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	0
12	cluster_4_G12_M4_C9	cluster_4_G12_M4_C9	0.8608692755554269	0.8605073429307998	0.8490757878626145	0.847471068800314	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0
12	cluster_4_G12_M5_C9	cluster_4_G12_M5_C9	0.8606560843495639	0.8602873446687715	0.8375257097763489	0.836669813970574	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0
12	cluster_4_G12_M2_C9	cluster_4_G12_M2_C9	0.8589588100686497	0.8585941256553602	0.8421889227838322	0.8407150030052692	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0
12	cluster_4_G12_M3_C1	cluster_4_G12_M3_C1	0.858935202618544	0.8585567592619414	0.8439153012751542	0.8427957502440719	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	0
12	cluster_4_G12_M4_C3	cluster_4_G12_M4_C3	0.8555980071256843	0.8551937838542422	0.8404577509655067	0.8392148922203522	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0
12	cluster_4_G12_M3_C6	cluster_4_G12_M3_C6	0.8555748341685258	0.8551942183471888	0.840866464336417	0.83957808167115	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	0
12	cluster_4_G12_M4_C1	cluster_4_G12_M4_C1	0.8546535642904731	0.8542777278915505	0.8387598308406278	0.8370762249285125	cluster_4_G11_M1_C6	cluster_4_G11_M1_C6	0
12	cluster_4_G12_M3_C3	cluster_4_G12_M3_C3	0.8538535179445583	0.853469860672595	0.8374647989783588	0.8363448026531755	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	0
12	cluster_4_G12_M5_C3	cluster_4_G12_M5_C3	0.8504948874663266	0.8500996437157836	0.833248566846911	0.8319624384283973	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0
12	cluster_4_G12_M3_C4	cluster_4_G12_M3_C4	0.8489980592648376	0.8486411957245895	0.8360017606198522	0.834470740495761	cluster_4_G11_M1_C5	cluster_4_G11_M1_C5	0
12	cluster_4_G12_M2_C8	cluster_4_G12_M2_C8	0.8312451119543487	0.8308504475277351	0.8104917264763146	0.8086601444179178	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0
12	cluster_4_G12_M5_C7	cluster_4_G12_M5_C7	0.8308676824146219	0.8304567969179968	0.8066533854613853	0.8060769438390052	cluster_4_G11_M1_C9	cluster_4_G11_M1_C9	0
12	cluster_4_G12_M2_C3	cluster_4_G12_M2_C3	0.827667497030965	0.8272550183935348	0.8046091008757834	0.8041518502321058	cluster_4_G11_M1_C1	cluster_4_G11_M1_C1	0
13	cluster_4_G13_M3_C9	cluster_4_G13_M3_C9	0.8811544477594644	0.8808127914723517	0.8566095477784481	0.8560411153521028	cluster_4_G12_M3_C8	cluster_4_G12_M3_C8	1
13	cluster_4_G13_M3_C10	cluster_4_G13_M3_C10	0.8806401529415171	0.8803045795556584	0.8555066705268917	0.8549333835794026	cluster_4_G12_M3_C8	cluster_4_G12_M3_C8	1
